activityCount,accountAge,username,userType
0,200.18348106034722,tomsterritt,Contributor
0,319.2124124240625,abronbron,Contributor
3,356.31554823515046,SalmanLateef,Core
1,354.12194654812504,borbole,Core
1,365.5026418106134,wade,Core
0,176.11755314458335,jinhyuki,Contributor
0,323.9684296053935,vsu,Contributor
0,121.44859232366898,ChrisG,Contributor
0,309.19816658179394,ambiate,Contributor
0,299.2580013956713,catarino,Contributor
0,46.86188842684028,samuels410,Contributor
0,319.265200113044,baron816,Contributor
0,321.39114380738425,st45st23,Contributor
0,56.23252224971065,lexiluu,Contributor
1,66.02888186967593,iamjustfresh,Contributor
1,83.29794618879629,joph,Contributor
0,56.0518342044213,FelixMcFelixFelix,Contributor
0,137.4045941651736,kdshields,Contributor
0,266.9792213816435,Fredlacasse,Contributor
0,309.1938249293287,timgreen,Contributor
0,66.90390086480323,datnq,Contributor
0,128.42220950717592,brajky,Contributor
4,106.55729826844907,kapilgupta,Contributor
0,23.78461649771991,infertux,Contributor
3,47.174400851863425,cirosantilli-puppet1,Contributor
0,55.61786669344907,tanertopal,Contributor
0,53.86766415576389,Shep,Contributor
0,136.07390765105325,ar33f3r,Contributor
0,366.1937081704745,boertel,Contributor
6,120.83491731412036,EpicDavi,Contributor
2,128.52465862592592,jai,Contributor
0,25.943833868888888,indrapangestu,Contributor
0,74.07932422751158,samilinde1994,Contributor
0,47.76484102164352,wle8300,Contributor
0,56.34223136329861,elg0nz,Contributor
0,57.590977641956016,shepilov,Contributor
0,56.262634126504636,benmanns,Contributor
0,38.18066935542824,scogle,Contributor
0,295.92482540605323,roychiang,Contributor
0,321.0679208201968,BrandonGleklen,Core
0,320.21206414932874,ericsteen1,Contributor
0,319.70792339603014,varund7,Contributor
1,80.6461938902199,jonnor,Contributor
0,320.1394296090509,ajhenley,Contributor
0,71.82732870002314,vinodgkulkarni,Contributor
0,334.4157986188079,KimDaeKwon,Contributor
0,140.2372146626736,abayai,Contributor
0,57.57382557834491,dotman,Contributor
0,28.888994200347224,jhoffner,Contributor
0,29.465948677210648,agvstin,Contributor
0,83.40709958716435,arcxyz,Contributor
0,200.17277279850694,pat2man,Contributor
0,200.1624990093287,davidpackles,Contributor
0,29.868120335370367,jschumacher,Contributor
0,80.20582286525463,pguillory,Contributor
1,35.21256736935185,arunkumar3,Contributor
0,56.26611607631944,MNett,Contributor
2,71.82002931853009,dilipti,Core
0,28.53926030215278,mckeever02,Contributor
0,116.68422589497686,shingara,Contributor
0,18.79768648528935,elssar,Contributor
0,117.41776396269675,brimbrom,Contributor
0,46.707948864618054,yogex,Contributor
0,1.6339918734837964,giofilo,Contributor
0,66.39571567258102,cbarrionuevo,Contributor
0,320.1819678677199,greenedger,Contributor
0,120.8272714170486,dainiuxt,Contributor
0,56.04796625077547,rafaelpsouza,Contributor
0,79.82494381737268,ianatha,Contributor
0,215.21399420153935,satorunaito,Contributor
0,323.67233841340277,michaelng,Contributor
0,260.0827321758333,goyalnilay,Contributor
0,319.5830182102083,reneherzer,Contributor
4,121.17929188378473,samccone,Contributor
1,291.5534337650463,sota0805,Core
0,104.47730383217593,hsbacot,Contributor
0,80.21283627337962,corsac,Contributor
0,70.42834575804397,prattsj,Contributor
1,209.89421784156247,dvfurlong,Core
0,72.30035211847222,yjc801,Contributor
0,186.42489233872686,mdelataille,Contributor
1,19.741877633715276,taekwonbilly,Core
0,48.36896700758101,ricardogv,Contributor
0,365.90697492164355,dkim,Contributor
0,190.16530281083334,chancejblast,Contributor
0,195.41616162108795,creatingtrouble,Contributor
0,67.57047631842593,rava3000,Contributor
0,70.41669192128472,kow,Contributor
1,24.045013736423613,JoeUrgo,Contributor
3,40.47713403276621,DenisL,Contributor
0,47.65097069555556,mikebobrov,Contributor
1,49.040616309930556,matthewcrist,Contributor
0,190.15198765431714,Amian87,Contributor
0,200.16825469621526,tiernankennedy,Contributor
0,120.80739780793982,piotrk,Contributor
0,134.9304053128125,omarj,Contributor
1,0.5419314584143519,AlexEttels,Contributor
3,294.7000919191204,AtotheK,Core
0,319.66112232024307,msaison,Contributor
0,56.033852778078696,mojo,Contributor
0,56.04408638822916,punteney,Contributor
0,22.433441729050926,cyrossignol,Contributor
0,200.15931007855326,heisenzombie,Contributor
0,341.7823933055208,nohjaehoon,Contributor
0,321.0610574304861,styagi,Contributor
0,139.3591690952662,Seanmbednarz,Contributor
0,295.7870867096412,waltershrek,Contributor
0,321.1675833344213,leodavesne,Contributor
1,45.951743023819446,BraedenNorris,Contributor
0,291.9324997778472,yuhua-chen,Contributor
0,108.39390476241897,mohmd,Contributor
0,77.66674981935185,adnanmas,Contributor
0,319.64105412307873,carlosdasilva3,Contributor
0,190.13470506423613,micahdraw,Contributor
0,365.9406305397917,pruett,Contributor
0,105.36138509850694,allanlei,Contributor
0,22.753618092858797,limkurn,Contributor
0,80.59187312431713,rahuljayaraman,Contributor
0,318.22504224768517,rpullinger,Contributor
3,55.54883523417824,sukritbharati,Contributor
0,363.06052907217594,kylebenson,Contributor
0,200.16457806738424,tijmen,Contributor
0,272.8333884712847,Syl2x10,Contributor
0,126.23877287295139,chris73,Contributor
0,291.9432424772917,shrimptail,Contributor
0,95.03167505122686,doobee46,Contributor
0,295.173248166169,dantrue,Contributor
0,27.384817610810185,erithair,Contributor
0,58.404281269201384,mmarcant,Contributor
0,23.864190301979164,nick,Contributor
0,120.82008992835648,Jonathanyaakoub,Contributor
0,104.37460400310185,ameech,Contributor
0,319.56623328803244,Aidan,Contributor
0,57.27469083556712,alucas1987,Contributor
0,139.33340902123842,richardfang,Contributor
0,28.39823247954861,propan,Contributor
0,319.62270086594907,mwangi,Contributor
0,366.24538884572917,samuelfine,Contributor
0,139.3235957385764,Andrei,Contributor
0,2.417929237847222,cjbell,Contributor
31,137.19906976351854,Workman,Core
0,180.9465139624074,patkoperwas,Contributor
0,140.21698633488424,chadMueller,Contributor
0,318.07431060432873,perrpell,Contributor
0,24.145529561099536,fcoleman,Contributor
0,323.80139468841435,tzangms,Contributor
0,321.4022813142361,eagl,Contributor
0,56.90652711319444,ddaarreenn,Contributor
0,24.286489982488426,hdm,Contributor
0,323.82877019859956,sbfaulkner,Contributor
0,67.53595381096065,bryan,Contributor
0,50.588398779456014,mosleymos,Contributor
0,29.607974355219906,superhighfives,Contributor
0,49.34523036412037,lmindler,Contributor
2,19.53036754900463,lahuang4,Contributor
0,191.6357138844213,bluebubbleblue,Contributor
0,266.570488004456,mauriziopz,Contributor
0,339.87776155556713,abutayeb06,Contributor
0,294.66688070243055,kollisp,Contributor
0,193.97293670266203,tdhsmith,Contributor
1,104.41512798672454,mikenicklas,Contributor
0,23.69369935636574,maidokaara,Contributor
0,134.0128211061227,ecseley,Contributor
0,321.18884940099537,jlane,Contributor
0,321.2060590238426,JoshuaAnton,Contributor
0,39.38926384318287,alexanderdiner,Contributor
0,56.27384935494213,ianblu1,Contributor
1,112.99419768129631,g1wook,Contributor
0,50.5856820265162,Rui,Contributor
0,26.502441725185182,okjake,Contributor
0,200.16236894336805,besquared,Contributor
0,126.23895590886575,centerax,Contributor
1,87.72947997459491,alestanis,Contributor
0,79.25903880628472,ampatel2,Contributor
0,56.25761124850695,consultutah,Contributor
0,28.30005149587963,AlexM026,Contributor
0,71.26290904520833,benjordan,Contributor
0,321.190029932037,himanshuy,Contributor
0,120.27409795828704,robjones,Contributor
0,121.16760343282408,ludo,Contributor
0,28.169603249212965,fernandohur,Contributor
0,80.20330233181713,fullstackgeek,Contributor
1,183.39264398368056,moonsspoon,Contributor
0,46.685751804375,Jheff,Contributor
0,318.03784883400465,AdrianwithaW,Contributor
0,42.44478223599537,betodr,Contributor
1,64.37053297153935,studiopanic,Contributor
0,38.038018326944446,bubuisadog,Contributor
0,365.26909520375,cereallarceny,Contributor
0,341.3832287836921,fjahr,Contributor
0,136.02436960586806,GreyThompson,Contributor
0,133.10829803060187,joshrhode,Contributor
0,90.74393375836806,longdarc2,Contributor
0,335.83807174153935,justinygchoi,Contributor
0,318.0103620287847,Thebrendanbrown,Contributor
0,87.67923299618056,Zaithottakath,Contributor
0,121.18651749629629,bapartridge,Contributor
0,27.565113404895836,seg,Contributor
0,320.5936327804051,toanle,Contributor
0,194.00996643862268,amandaelinn,Contributor
0,200.15461018690974,jimbru,Contributor
0,320.590454083287,RobinGood,Contributor
0,103.33257904724537,alefnull,Contributor
1,61.93613733364583,keno,Contributor
0,61.37639634909723,notgary,Contributor
0,190.28300958527777,kunalvarma05,Contributor
0,48.924554824456024,wangmingjob,Contributor
0,30.10563780263889,cardoni,Contributor
1,74.02929485876157,StephenCataldo,Contributor
0,23.04523632878472,DavidDurant,Contributor
0,84.5628977436111,janette,Contributor
1,50.17512741530093,architexture,Contributor
0,61.91826377681713,brianckaufman,Contributor
0,32.245963747812496,Hicham,Contributor
0,58.39238079637731,georgeressler,Contributor
0,104.36460788283564,JohnnysSolution,Contributor
0,26.983585700208334,MxImpulse,Contributor
0,30.141519455810183,temuraru,Contributor
0,193.9443060703935,ccummings,Contributor
0,272.64359238028936,issame,Contributor
0,119.64466478739583,briantanseng,Contributor
0,324.18696628590277,emarkeymurphy,Contributor
0,7.561392683344908,lukeseq,Contributor
0,275.943637737037,amircohen,Core
1,104.34824296894675,j-gibweb,Contributor
0,90.66610043686343,AdavinDes,Contributor
0,41.124853739340274,lucasconstantino,Contributor
0,113.36687221104167,sin8h,Contributor
0,121.9817140527662,xiphax,Contributor
0,320.58814570707176,dukra,Contributor
0,320.5425432412963,lairdnet,Contributor
1,120.7842124936574,bengo,Contributor
0,320.87981382092596,yvynyl,Contributor
0,301.2350687991898,UGUR,Contributor
0,310.31284295359956,daygeefash,Contributor
0,120.79734242733797,tabolario,Contributor
0,19.429569265787038,AlexA,Contributor
1,51.05599233091435,rikin,Contributor
0,253.4595401623264,hardiholpus,Contributor
0,44.49209261759259,maciejsmolinski,Contributor
0,58.66412596631944,amrnt,Contributor
0,200.1539615446412,taimur,Contributor
0,135.15475768798612,nedda,Contributor
0,120.7932867109838,sakthig,Contributor
0,79.07444996125,Estupendo,Contributor
0,52.366398075127314,m-peter,Contributor
0,81.63831952314816,HenryNguyen,Contributor
0,90.65607828716435,tomaszowczarczyk,Contributor
0,61.37384148408565,mockturtl,Contributor
0,85.16309632543981,brycekmartin,Contributor
0,21.813719650810185,akashkava,Contributor
0,56.254062926099536,tejj,Contributor
0,25.439926010613426,jimeh,Contributor
0,321.3676280915046,Mithilesh070892,Contributor
0,121.30963598962964,shimyya,Contributor
0,341.16350539921297,billyroh,Contributor
0,190.69811180403934,aryon,Contributor
0,364.66970979449076,juanriaza,Contributor
0,339.84829938981477,solomonbindavid,Contributor
0,66.48955197571759,mherod,Contributor
4,98.86098960108797,beanieboi,Contributor
0,179.08462412662035,angelbar,Contributor
0,186.9140260347685,bolei,Contributor
5,366.15490064225696,jcarrasco,Core
2,6.543720148136574,declandewet,Core
0,98.83494530158566,rohit,Contributor
0,90.50039070060186,paulaborowska,Contributor
0,1.1544882622685186,susandonkers,Contributor
0,21.24407687320602,shalitze,Contributor
0,315.10220352649304,ayo,Contributor
0,333.8417566863542,JeneeJernigan,Contributor
0,338.2630891414005,AndyHayes1274,Contributor
0,200.15014226737267,Youpinadi,Contributor
0,321.366739302257,mila,Contributor
0,121.96399692314814,ckhall,Contributor
0,239.87538189481484,deanhudson,Contributor
0,356.6720747428588,dicesasaki,Contributor
0,320.5627869344213,aniix,Contributor
0,136.01116989943287,awwstn1,Contributor
0,335.7894651511227,jhkim4hg,Contributor
0,65.80793511892361,innative,Contributor
0,91.1789743735764,sethbannon,Contributor
0,320.55182926417825,guimpinheiro,Contributor
0,318.56991113890047,bibagrau,Contributor
0,208.82892790152778,dirkhh,Contributor
0,310.2678382397801,bogdan,Contributor
1,120.98858757054398,Echobob,Contributor
0,359.5323281131944,trikanna,Contributor
0,79.07157071134259,beardouglas,Contributor
0,318.3831531162037,eventscommunity,Contributor
0,310.2608000443056,Coma4c,Contributor
0,318.3842107051157,4liviatudor2,Contributor
0,309.17969065479167,mrdaviddeath,Contributor
0,193.82450253981483,surjanrawat,Contributor
0,323.92279255677084,lennyhu,Contributor
1,47.207561794537035,joseluisq22,Contributor
0,324.78209835747685,thunderleif,Contributor
0,323.7826454043055,sgruhier,Contributor
0,323.6524983909144,lackac,Contributor
0,87.59850941087963,Avimunk,Contributor
0,309.1531281869907,omar,Contributor
0,241.43886841429398,killalau,Contributor
0,295.80158975034726,fourplay56,Contributor
0,319.23918019358797,Yonnuta,Contributor
0,321.4162373093056,keatoncristobal,Contributor
0,59.0799008293287,paparent,Contributor
0,46.27112709079861,al8anp,Contributor
0,67.2395700197801,Kortschot,Contributor
0,40.745992309837966,willy,Contributor
0,96.84878432663194,CameronDHall,Contributor
0,32.050375382650465,brettflower,Contributor
0,120.78381909292825,chihayafull,Contributor
0,321.40297465145835,tollevin,Contributor
0,316.5575264065509,ati,Contributor
0,366.1028122186806,dparrelli,Core
0,321.2677623425463,flt123,Contributor
0,269.96411499745375,markman3200,Contributor
0,79.73830343188658,shekhar,Contributor
0,321.4013753836342,JoshHolla,Contributor
0,365.7146417994213,per,Contributor
2,28.159246196122684,BiviaBen,Contributor
0,335.79470993057873,gyuwon,Contributor
0,323.7677954573611,sirramongabriel,Contributor
0,95.02691464962963,andrewashington,Contributor
0,266.4957009,plesha,Contributor
0,43.76808669621528,yizhang120,Contributor
0,67.34715682151621,Dustin,Contributor
0,56.185686475960644,weltenwort,Contributor
0,135.98257227666667,bordogna,Contributor
0,84.77329171658565,mehdivk,Contributor
0,24.355618018506945,colortest,Contributor
0,309.11790198079865,mikkelsvane,Contributor
0,120.77701940144675,gushil,Contributor
0,321.38371940774306,rickton,Contributor
0,309.1513453314583,bogdanp,Contributor
0,51.05073101563657,garzaland,Contributor
0,19.205321442974537,EeshanAgarwal,Contributor
1,120.75332341703702,harisamin,Contributor
0,46.684577063310186,albertopriore,Contributor
0,55.15070319373843,marclar,Contributor
0,23.234574600138888,JMT,Contributor
0,319.27688968158566,haldeitz,Contributor
0,321.3719569455324,jonc,Contributor
0,290.71783985501156,mars1021,Contributor
0,120.77605475199074,ericnkatz,Contributor
0,139.2655433360301,woofus,Contributor
0,366.15522376311344,jlantunez,Contributor
2,21.6727849371875,authomedia,Contributor
0,205.83704357951387,xtazz,Contributor
0,341.14065451578705,smurff,Contributor
0,79.06911907822916,anirban,Contributor
0,70.39469321980324,tapiajimena,Contributor
0,47.144839252094904,LEDsand303s,Contributor
0,38.38488247076389,timkendall,Contributor
0,321.0612304652894,antonber,Contributor
0,321.37425166984957,davegerard,Contributor
0,364.86451622894674,wenbinf,Core
0,322.9496105096875,alexanderventura1993,Contributor
4,307.64035578140044,AllenSoberano,Contributor
0,140.19349936738425,paulrusso,Contributor
1,49.33053124163194,qco,Contributor
0,337.9757527919792,dannymidnight,Contributor
0,291.9168080769676,saeko,Contributor
0,120.77310433475695,luisfernando17,Contributor
0,318.90397600195604,sarahkrum,Contributor
0,336.900787706412,syed,Contributor
0,318.3146477712616,mvila,Contributor
0,61.9046508339699,joostm,Contributor
3,56.192892790798616,strcrzy,Core
0,319.93190111084493,tatielove,Contributor
0,200.13905440993054,kmanji,Contributor
0,193.79226256697916,Aaron,Contributor
0,6.541756538784722,zohra,Contributor
0,323.692125753831,daikeren,Contributor
0,299.0722968291667,scottgallacher,Contributor
0,200.13607630831018,gryn,Contributor
0,365.579171970544,dennis,Contributor
0,317.72704261329864,PatVos,Contributor
1,120.76560260861112,ColleenMorris,Contributor
0,252.61972941575232,TriSil,Contributor
0,364.969002592419,clumma,Contributor
0,65.97184586666667,Tenth,Contributor
0,48.31435793554398,seapoems,Contributor
0,46.65122780143518,gaborgab,Contributor
0,128.26252892219907,mkuzmin,Contributor
0,321.3366616101389,AlexMak,Contributor
0,30.039446126469908,babelian,Contributor
0,317.631637215,Meika,Contributor
0,86.32305670506943,goroboto,Contributor
0,76.57954362688658,pedrolopes,Contributor
0,290.73774881547456,sctcheng,Contributor
0,321.36417675538195,abreen,Contributor
0,56.33964036572917,xoai,Contributor
0,321.36266463716436,chezbro,Contributor
0,364.9681773859954,inli3u,Contributor
0,60.410815399328705,totti,Contributor
0,318.89847228137734,ChongLeeKhoo,Contributor
3,55.15827498231482,mietek,Contributor
0,22.827725484791667,natetsai,Contributor
0,30.18834975327546,tkrugg,Contributor
0,200.12348411526622,ThatDarnPat,Contributor
0,340.969347526794,ultanb,Contributor
0,326.2067060177199,pedropimentel,Contributor
0,319.9272784090972,abudiman41,Contributor
0,21.901218072256945,dangermouse117,Contributor
0,365.67511433833334,spiekerr,Contributor
0,320.11914121939816,sariazout,Contributor
0,365.1942444363426,mvbehr,Contributor
0,323.6175566984954,Arcath,Contributor
0,354.498496151169,choonkeat,Contributor
0,104.31212175696758,crododile,Contributor
0,193.49496967336805,defakto307,Contributor
0,204.87208892004628,jemaz,Contributor
0,193.4473831134375,tangerinewhite32,Contributor
0,39.15294459125,hkdobrev,Contributor
0,320.0840002103935,davidnagy,Contributor
0,320.46318544474536,bonanzinga,Contributor
0,24.909231747696758,bmurphyshannon,Contributor
1,7.519130759884259,aakars,Contributor
0,340.7531451497107,chrisoconnell,Contributor
0,139.24846823072917,marsbard,Contributor
0,126.96789203393519,mcwilde,Contributor
0,289.57423967466434,szymonszczepankowski,Contributor
0,306.2180561317824,jahdy,Contributor
0,269.8392062344792,yuriykagan,Contributor
0,333.5729721435532,johnsoft,Contributor
0,79.71006294634259,darryl,Contributor
0,317.37722451990743,alpbak,Contributor
0,204.85340363319446,VivianWu,Contributor
0,319.27392706300924,rhinoceross,Contributor
0,339.33942380356484,rubayet,Contributor
0,304.6140257056829,yqaijay,Contributor
0,319.1243091627315,hlwilson3,Contributor
0,320.44914642314814,gorlitsky,Contributor
0,25.474959603900466,robertarellano,Contributor
0,318.9890190189005,ntmichaud,Contributor
0,56.43761678349537,michaelpaulus,Contributor
0,304.3604886260417,bitwei,Contributor
0,323.6049897052662,adimircolen,Contributor
0,340.5359304114352,nitinh,Contributor
0,328.29439502819446,tombarron121,Contributor
0,322.55841313454863,halex,Contributor
0,123.76323722944444,vicky-anne,Contributor
0,121.15644355268519,crawford,Contributor
0,338.83483050115746,martiniour,Contributor
0,321.0170942253241,vit1001,Contributor
0,56.25379832201389,cmcarthur,Contributor
0,38.43758412936342,ajefts,Contributor
0,25.57828319462963,vtxcoder,Contributor
0,319.87279032061343,sglass,Contributor
0,322.6683036801736,dhotson,Contributor
0,309.0599871928241,dejantosic,Contributor
2,232.034673326956,weatus,Contributor
0,130.07808818578704,johnv,Contributor
0,309.08046159245373,cheungf,Contributor
0,321.32157837997687,Bibu13,Contributor
0,335.27973488761575,chrisbclark,Contributor
0,321.3176339599421,loris,Contributor
0,318.155653216956,Ukituki,Contributor
0,120.7472825564236,onuro,Contributor
0,342.44666254050924,thisisourdayjob,Contributor
0,319.046449634375,chsieh6,Contributor
0,319.3286594610069,entiv,Contributor
0,73.30832154804398,glyph,Contributor
0,49.46357035549768,Hamza,Contributor
0,336.2826934358102,wilsonmodi,Contributor
0,319.13653228895834,marc,Contributor
0,364.97321814636575,grease,Contributor
0,333.8461709125,hunscompany,Contributor
4,45.9181425219213,gdespaux,Contributor
0,320.77737066247687,andreiblaj,Contributor
0,318.95072518833337,Gouom,Contributor
0,284.23688403028933,jjmiranda,Contributor
0,327.6388835646875,jj99x,Contributor
0,309.1133654484606,sinhaksumit,Contributor
0,322.26941744034724,jzaghal,Contributor
0,121.15495664944446,quintin,Contributor
0,296.4180475911574,kislakiruben,Contributor
0,123.74952004474537,hadiramli,Contributor
0,362.87760361944447,jpscharf,Contributor
0,333.3406689110301,albertwenger,Contributor
0,330.50586156460645,JakePrice,Contributor
0,319.0170537969676,michaelparr,Contributor
0,319.4377767684722,Pacored,Contributor
0,1.5194986416319443,KIB,Contributor
0,176.92503528968751,taulant,Contributor
0,44.15948756517361,pedrinhotanaka,Contributor
0,315.06295654943284,holmesworcester,Contributor
0,323.5234256085185,okantekeli,Contributor
0,333.32795667443287,byuric,Contributor
0,320.11183540457176,artemtutov,Contributor
0,321.02221742565973,Dread,Contributor
0,139.22453498268519,eadlam,Contributor
0,323.3663773698727,bradleymeck,Contributor
0,321.04323956319445,arunlodhi,Contributor
0,323.4250940948727,sndr,Contributor
0,342.4241519899653,studioDKR,Contributor
0,323.42901481439816,Kormie,Contributor
271,121.07412119550926,RexM,Contributor
0,343.2478025602546,roybahat,Contributor
0,325.91877437197917,jono,Contributor
0,319.03824588,blakeir,Contributor
0,333.3167831015278,ethanbond,Contributor
0,318.9503774695718,csechuan,Contributor
2,139.22367424109953,Stamen,Contributor
0,343.23805126609955,matthewsimo,Contributor
0,133.47798883840278,lauradhahn,Contributor
0,318.3792370506944,dfarzin,Contributor
0,343.0436637495486,smartsilvers,Contributor
0,303.9476042200926,ivanhwg,Contributor
0,83.28229445197917,coolaj86,Contributor
0,46.320571218125004,vtardia,Contributor
12,174.71521102679398,tomcoomer,Core
0,63.62561090693288,librae,Contributor
0,122.0641033832986,bartoszkopinski,Contributor
0,70.39614425604167,apetalas,Contributor
0,321.24601505886574,benpatsai,Contributor
0,80.92520430872686,user0,Contributor
0,23.643852970798612,Graffen,Contributor
3,24.287728975196757,Advanced,Contributor
0,38.433580743437496,jchook,Contributor
0,53.8430558533912,johnknaack,Contributor
0,190.0776356561111,vsemk,Contributor
1,366.05989237166665,derryl,Contributor
2,331.80499252659723,tommymcglynn,Contributor
0,17.56408394527778,jkavvadias,Contributor
0,191.29265960118056,stefanpenner,Contributor
0,106.90949711135416,iblokh,Contributor
0,319.3535662439699,alind,Contributor
0,321.2305447753588,lhennessy,Contributor
0,320.11445674045143,argadnel,Contributor
0,364.41464777614584,marcap,Contributor
0,321.3933264425231,Hlichaa,Contributor
0,46.59364914100694,dan-mi-sun,Contributor
0,320.8045502052199,cip123a,Contributor
0,27.332867385567127,beccan,Contributor
0,321.1357139887268,arjun,Contributor
0,321.30358967875003,hodit,Contributor
0,120.34446415657408,ulgens,Contributor
0,321.2255005291204,Bizsol,Contributor
2,91.15631872292823,PaulKeith,Core
0,343.18716368483797,bensomething,Contributor
0,321.2205294953009,rehan,Contributor
0,321.132778137419,abhishektiwari23,Contributor
0,309.07668370387734,curiousjohn,Contributor
0,318.43638146809025,iforshew,Contributor
0,321.15412382712964,rlayte,Contributor
0,297.2007129183565,nyluntu,Contributor
0,321.1950512377199,mkiehls,Contributor
0,320.0873078160648,stephaniesu9,Contributor
0,29.3474473125,jonahoffline,Contributor
0,244.73138789711805,darkliquid,Contributor
0,48.84955017523148,AlexanderAV,Contributor
0,304.12701742962963,togume,Contributor
0,25.194412352002313,waldyrious,Contributor
0,321.2699431269792,Fletcher707,Contributor
0,297.3734764629051,zhiyu,Contributor
0,321.22190031310186,abc123,Contributor
0,121.03633129875001,Soliah,Contributor
0,321.2690408752199,bahktin,Contributor
0,290.26179590749996,bhanutejag,Contributor
7,23.44840517212963,patestes70,Contributor
0,259.352132166875,gregory,Contributor
0,296.333691215544,fibe,Contributor
0,325.2214779337268,ozkansb,Contributor
0,319.8047120492361,Airangel911,Contributor
0,272.4510378958102,cedalexandre,Contributor
0,319.24946194650465,aramux,Contributor
0,24.339011255381948,serinpaul,Contributor
0,329.4327067290741,khaled,Contributor
0,319.1745451855324,joshbebbington,Contributor
0,318.28241997997685,stellarcass,Contributor
0,332.04836182128474,madhankumar1984,Contributor
0,316.69522098305555,DC,Contributor
0,266.2768104389699,shawnkalin,Contributor
0,321.3419825268403,incredibleschalk,Contributor
0,337.4406165772801,wmeddie,Contributor
0,325.155775408206,schoash,Contributor
0,297.3671110659722,suniljpatel66,Contributor
0,318.2801531712847,victorkozlov,Contributor
0,320.9494197480787,SantiagoF,Contributor
0,68.85209152839121,spereira,Contributor
0,320.0639096089352,kladik,Contributor
1,63.25302938953704,dgilperez,Contributor
0,274.30104146417824,pshergill,Contributor
0,316.55675626164356,freshpixel,Contributor
0,324.22931717684025,dputty123,Contributor
0,325.1314918062732,naveen,Contributor
0,318.26333305862266,TaltonFiggins,Contributor
0,310.13782568069445,noone456,Contributor
0,46.510604813437496,tab1845,Contributor
0,46.53941167465278,AdamPaterson,Contributor
0,54.28929450193287,apane101,Contributor
0,29.731851530810186,helenkarolin,Contributor
0,121.15296929283565,caueguerra,Contributor
0,323.11779074487265,ryanlhamilton,Contributor
0,319.3414568428704,joshelong,Contributor
0,319.24632677547453,Poilar,Contributor
0,323.1179384964005,jaba,Contributor
0,333.16669889583335,ddebowczyk,Contributor
0,319.13943280483795,jurajplavcan,Contributor
0,110.27849874006944,geoffrey,Contributor
0,81.60630679025464,shusay,Contributor
0,364.40923525025465,woozyking,Contributor
0,325.0901741133912,andylam82,Contributor
0,319.3534271051852,osully93,Contributor
0,320.06919422495366,AlphaCommando,Contributor
0,318.9380558045023,NYCortex,Contributor
0,126.91853825068287,Stew,Contributor
0,293.4674650651736,kaorism,Contributor
0,45.60147919577546,Pentiado,Contributor
0,19.682642013900463,hax0red,Contributor
0,74.44518501869213,koomai,Contributor
0,319.8151336276736,sblentlinger,Contributor
0,318.92563952737265,brewinvaz,Contributor
0,129.25675460284722,grw,Contributor
0,318.3556777971412,gduverger,Contributor
0,290.0553441327778,Kami1,Contributor
0,220.37723260427083,tammyllc,Contributor
1,114.14319687200232,kurtschlatzer,Contributor
1,80.69887894547453,Dave,Contributor
1,24.22627787304398,pj,Core
0,57.52674635753472,TinaHui,Contributor
1,24.104246445659722,martijnbolt,Contributor
0,317.6523883470602,zbalai,Contributor
0,319.8012856798843,itsleehale,Contributor
0,318.3886797163194,jknapp,Contributor
0,318.3509440373843,amoeck,Contributor
0,319.7637336144676,bapte,Contributor
0,320.35568547565975,hugomarechal,Contributor
0,320.0339093568403,Kaizenathon,Contributor
0,25.192092434340275,barberries3,Contributor
1,89.28277989017361,Ahsan1441,Contributor
0,317.63599605930557,halfbrown,Contributor
0,319.78476496667827,sharadsee,Contributor
0,48.248446294131945,otupman,Contributor
0,320.965540916794,skumar,Contributor
0,307.4162654735185,triekki,Contributor
0,319.7420879594676,ankurdubey,Contributor
0,193.69467997421296,anjney,Contributor
0,320.31667849202546,sen,Contributor
0,319.78269376290507,saedhudaib,Contributor
0,320.94914000541667,calebgilbertson,Contributor
0,319.115978004757,morepwr,Contributor
0,296.3925925703935,ivabz,Contributor
0,317.39095362466435,jmchang,Contributor
0,121.82472202725694,utkarsh,Contributor
0,43.922197963900466,robmcguinness,Contributor
0,28.12406689716435,omarfl7,Contributor
0,319.340083067581,chrisjluc,Contributor
0,320.3182549018287,greatdansby,Contributor
0,319.7520171109144,megmarini,Contributor
0,319.07293386462965,bfrank,Contributor
0,318.31232567284724,rawkcy,Contributor
0,309.22647789408563,tzusman,Contributor
0,317.1794905591667,thenbrent,Contributor
0,294.4187533646875,jcdkuo,Contributor
0,318.2442848326968,viniciusfujii,Contributor
0,318.54349392048607,veeandkay,Contributor
0,304.0785952004398,begriffs,Contributor
0,23.599336921122685,mackron,Contributor
0,317.35488874190975,NatCard,Contributor
0,316.0952791917014,pushhandle,Contributor
0,272.24716499440973,LRDANIEL,Contributor
0,313.0222835264236,redhat707,Contributor
0,297.94069224626156,bobdevine,Contributor
0,294.4179717432755,rocklee,Contributor
0,296.1033974184491,jurajselep,Contributor
0,296.25180180138886,brettmanning,Contributor
0,303.97863023283566,timothyjlaurent,Contributor
0,121.15337234270834,skylarsommers,Contributor
0,46.33213807157407,jruzafa,Contributor
0,27.747021710810184,adityayadavknp,Contributor
0,293.1454606424421,rezashaeri,Contributor
0,79.24478704828704,Charle,Contributor
0,313.95946109496526,mmiller339,Contributor
0,301.7593093918519,yixin,Contributor
0,51.668315103819445,richiekhoo,Contributor
